geometry,address
POINT (-80.13839734557553 25.97171685),"3148, Northeast 212th Street, 33180, Northeast 212th Street, Aventura, FL, United States"
POINT (-80.1412172 25.7772236),"710, Alton Road, 33139, Alton Road, Miami Beach, FL, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.25352602989074 25.996823499999998),"8400, South Palm Drive, 33025, South Palm Drive, Pembroke Pines, FL, United States"
POINT (-80.1464932 25.9772235),"Old Federal Highway, 33009, Florida, United States"
POINT EMPTY,
POINT (-80.1184134 25.9861067),"East Hallandale Beach Boulevard, 33009, Florida, United States"
POINT (-80.1957449 25.9809998),"Southwest 33rd Street, 33023, Pembroke Park, Florida, United States"
POINT (-80.19056104884469 25.810845299999997),"3601, Federal Highway, 33137, Federal Highway, Miami, Florida, United States"
POINT (-80.19056104884469 25.810845299999997),"3601, Federal Highway, 33137, Federal Highway, Miami, Florida, United States"
POINT (-80.12954192592386 25.834637549999997),"5446, Alton Road, 33140, Alton Road, Miami Beach, FL, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.4272505 25.7233756),"4622, Southwest 143rd Court West, 33175, Southwest 143rd Court West, Miami, FL, United States"
POINT (-80.3853771 25.8175623),"4856, Northwest 116th Court, 33178, Northwest 116th Court, Doral, FL, United States"
POINT (-80.28358069867043 25.859705499999997),"29, West 41st Street, 33012, West 41st Street, Hialeah, FL, United States"
POINT (-80.3611418 25.798709),"Northwest 102nd Avenue, 33172, Florida, United States"
POINT (-80.27866775570612 25.82168065),"111, East Okeechobee Road, 33010, East Okeechobee Road, Hialeah, FL, United States"
POINT (-80.28400015314003 25.8356814),"103, West 15th Street, 33010, West 15th Street, Hialeah, FL, United States"
POINT (-80.2747226442353 25.82166),"105, Pen Na Na Drive, 33010, Pen Na Na Drive, Hialeah, FL, United States"
POINT (-80.28417930852085 25.83642435),"107, West 16th Street, 33010, West 16th Street, Hialeah, FL, United States"
POINT (-80.30572961322123 25.91841735),"6425, Miami Lakeway North, 33014, Miami Lakeway North, Miami Lakes, FL, United States"
POINT (-80.2787114 25.82264),"114, Hialeah Drive, 33010, Hialeah Drive, Hialeah, FL, United States"
POINT (-80.2842768 25.8336973),"115, West 13th Street, 33010, West 13th Street, Hialeah, FL, United States"
POINT (-80.2843562254814 25.83690215),"116, West 17th Street, 33010, West 17th Street, Hialeah, FL, United States"
POINT (-80.28426075 25.834613349999998),"117, West 14th Street, 33010, West 14th Street, Hialeah, FL, United States"
POINT (-80.278668 25.8226361),"118, Hialeah Drive, 33010, Hialeah Drive, Hialeah, FL, United States"
POINT (-80.284668 25.8449175),"119, West 25th Street, 33010, West 25th Street, Hialeah, FL, United States"
POINT (-80.26736077685813 25.82208515),"120, Southeast 7th Avenue, 33010, Southeast 7th Avenue, Hialeah, FL, United States"
POINT (-80.2847927 25.8443474),"124, West 25th Street, 33010, West 25th Street, Hialeah, FL, United States"
POINT (-80.2864587 25.8465672),"201, West 27th Street, 33010, West 27th Street, Hialeah, FL, United States"
POINT (-80.2743004 25.8675799),"4925, East 4th Avenue, 33013, East 4th Avenue, Hialeah, FL, United States"
POINT (-80.2743004 25.8675799),"4925, East 4th Avenue, 33013, East 4th Avenue, Hialeah, FL, United States"
POINT (-80.278804 25.8221984),"113, Lindsey Court, 33010, Lindsey Court, Hialeah, FL, United States"
POINT (-80.2743004 25.8675799),"4925, East 4th Avenue, 33013, East 4th Avenue, Hialeah, FL, United States"
POINT (-80.27973924893747 25.8378722),"102, East 18th Street, 33010, East 18th Street, Hialeah, FL, United States"
POINT (-80.2747226442353 25.82166),"105, Pen Na Na Drive, 33010, Pen Na Na Drive, Hialeah, FL, United States"
POINT (-80.2842768 25.8336973),"115, West 13th Street, 33010, West 13th Street, Hialeah, FL, United States"
POINT (-80.3279008 25.8727534),"5509, West 22nd Court, 33016, West 22nd Court, Hialeah, FL, United States"
POINT EMPTY,
POINT (-81.7957563 26.1415225),"Plaza 800, 5th Avenue South, 34102, 5th Avenue South, Naples, FL, United States"
POINT EMPTY,
POINT (-80.2214583 25.8201892),"4909, Northwest 15th Avenue, 33142, Northwest 15th Avenue, Miami, FL, United States"
POINT (-80.2214583 25.8201892),"4909, Northwest 15th Avenue, 33142, Northwest 15th Avenue, Miami, FL, United States"
POINT (-80.27614320039916 25.82196845),"39, To To Lo Chee Drive, 33010, To To Lo Chee Drive, Hialeah, FL, United States"
POINT (-80.3481326 25.8819896),"West Hialeah Gardens Elementary School, 11990, West Okeechobee Road, 33018, West Okeechobee Road, Hialeah Gardens, FL, United States"
POINT (-80.256321 25.7722934),"3733, West Flagler Street, 33134, West Flagler Street, Miami, FL, United States"
POINT (-80.36561461543141 25.57631275),"Cutler Bay Town Centre, 10720, Caribbean Boulevard, 33189, Caribbean Boulevard, FL, United States"
POINT (-80.2574641 25.7715742),"3800, West Flagler Street, 33134, West Flagler Street, Coral Gables, FL, United States"
POINT (-80.2578678 25.771561),"3850, West Flagler Street, 33134, West Flagler Street, Coral Gables, FL, United States"
POINT (-80.256321 25.7722934),"3733, West Flagler Street, 33134, West Flagler Street, Miami, FL, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.26308759495737 25.73211295),"Coral Gables Senior High School, 450, Bird Road, 33146, Bird Road, Coral Gables, FL, United States"
POINT (-80.25432606212017 25.72625225),"3500, Douglas Road, 33133, Douglas Road, Miami, FL, United States"
POINT (-80.2589658 25.7259042),"4901, Lincoln Drive, 33133, Lincoln Drive, Coral Gables, FL, United States"
POINT (-80.2719502 25.7164392),"5801, Augusto Street, 33146, Augusto Street, Coral Gables, FL, United States"
POINT EMPTY,
POINT (-80.2764398 25.7042684),"Sunset Elementary School, 5120, Sunset Road, 33143, Sunset Road, Miami, FL, United States"
POINT (-80.25822040426885 25.95521325),"3330, Northwest 200th Street, 33056, Northwest 200th Street, Miami Gardens, FL, United States"
POINT (-80.24800055 25.7682317),"3210, Southwest 4th Street, 33135, Southwest 4th Street, Miami, FL, United States"
POINT (-80.1934541 25.7750371),"8, Northeast 1st Street, 33132, Northeast 1st Street, Miami, FL, United States"
POINT (-80.28405586378045 25.7488897),"1405, Coral Way, 33134, Coral Way, Coral Gables, FL, United States"
POINT (-80.25522653898011 25.72192555),"3831, Crawford Avenue, 33133, Crawford Avenue, Miami, FL, United States"
POINT (5.703105671756817 36.15503365),"Abu Bakr El-Khwarizmi Middle School, Rue Habiche Abdelaziz, 19600, Rue Habiche Abdelaziz, El Eulma, Sétif ⵙⵟⵉⴼ سطيف, Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.29747281327556 25.7036856),"6350, Sunset Drive, 33143, Sunset Drive, FL, United States"
POINT (-80.3541667 25.6033333),"West Perrine Health Center, West Jessamine Street, 33157, West Jessamine Street, FL, United States"
POINT (-80.44526802027463 25.69333665),"Dante B Fascell Elementary School, Southwest 80th Street, 33193, Southwest 80th Street, Florida, United States"
POINT (-76.63209317871392 42.43566065),"8, Enfield Center Road West, 14850, Enfield Center Road West, Enfield, NY, United States"
POINT EMPTY,
POINT (-80.38794231267858 25.76802775),"Paul W Bell Middle School, Southwest 119th Avenue, 33182, Southwest 119th Avenue, Florida, United States"
POINT (-80.4819003 25.4653671),"231, Southwest 5th Street, 33030, Southwest 5th Street, Homestead, FL, United States"
POINT (-80.43128810358525 25.7116391),"5831, Southwest 147th Court, 33193, Southwest 147th Court, Miami, FL, United States"
POINT (-90.4611417331376 30.465642600000002),"North Oaks Medical Center, 15790, Paul Vega M.D. Drive, 70403, Paul Vega M.D. Drive, Hammond, LA, United States"
POINT (-80.44526802027463 25.69333665),"Dante B Fascell Elementary School, Southwest 80th Street, 33193, Southwest 80th Street, Florida, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.37100279480761 25.54865775),"Goulds Elementary School, 23555, Southwest 112th Avenue, 33032, Southwest 112th Avenue, Miami, FL, United States"
POINT (-80.42257254518483 25.601096),"Herbert A Ammons Middle School, Southwest 142nd Avenue, 33177, Southwest 142nd Avenue, Florida, United States"
POINT EMPTY,
POINT (-74.27324811352719 40.589764849999995),"Adult Diagnostic and Treatment Center, 8, Production Way, 07001, Production Way, Avenel, NJ, United States"
POINT (-80.43504312291368 25.71607535),"14850, Cottonwood Circle, 33185, Cottonwood Circle, Florida, United States"
POINT (-81.74810197158689 24.575113549999998),"Key West Tropical Forest and Botanical Garden, College Road, 33040, College Road, Key West, Florida, United States"
POINT (-104.8136068478166 39.7055067),"14950, East Center Avenue, 80012, East Center Avenue, Aurora, CO, United States"
POINT (-81.0336456 24.7295132),"Overseas Highway, Overseas Hwy, Marathon, FL 33050, 33050, Overseas Hwy, Marathon, FL 33050, Marathon, Florida, United States"
POINT (-80.4878397 25.4690611),"810, West Mowry Drive, 33030, West Mowry Drive, Homestead, FL, United States"
POINT EMPTY,
POINT (-80.38794231267858 25.76802775),"Paul W Bell Middle School, Southwest 119th Avenue, 33182, Southwest 119th Avenue, Florida, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-2.4199945 6.7791589),"Dadiesoaba Health Center, Dadiesoba, Ahafo Region, Ghana"
POINT (-80.45921850473952 25.5023431),"South Dade Senior High School, 28401, Southwest 167th Avenue, 33030;33033, Southwest 167th Avenue, Homestead, FL, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.40657919673761 25.7470542),"Zora Neale Hurston Elementary School, Southwest 131st Place, 33184, Southwest 131st Place, Florida, United States"
POINT (-81.7773751 24.562152),"North Roosevelt Boulevard & 6th Street, N. Roosevelt Blvd., 33040, N. Roosevelt Blvd., Key West, FL, United States"
POINT (-81.7538027 24.5716755),"North Roosevelt Boulevard, 33040, Key West, Florida, United States"
POINT (-81.7773751 24.562152),"North Roosevelt Boulevard & 6th Street, N. Roosevelt Blvd., 33040, N. Roosevelt Blvd., Key West, FL, United States"
POINT (-81.7773751 24.562152),"North Roosevelt Boulevard & 6th Street, N. Roosevelt Blvd., 33040, N. Roosevelt Blvd., Key West, FL, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-75.44270185043148 38.6436974),"Sussex Technical High School, 17099, County Seat Highway, 19947, County Seat Highway, Georgetown, DE, United States"
POINT (-75.61421815 38.6533615),"Seaford Police Department, 300, Virginia Avenue, 19973, Virginia Avenue, Seaford, DE, United States"
POINT (-75.5591092 39.7555604),"Delaware Avenue, 19806, Wilmington, Delaware, United States"
POINT (-75.4528279 39.8052259),"Philadelphia Pike, 19703, Delaware, United States"
POINT EMPTY,
POINT (-75.46791931717073 39.128304799999995),"Dover Air Force Base, 19th Street, 19902, 19th Street, Dover, DE, United States"
POINT EMPTY,
POINT EMPTY,
