geometry,address
POINT (-83.19767356997954 35.9650853),"Cherokee Health Systems, 215, Hedrick Drive, 37821, Hedrick Drive, Newport, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.57918890383979 35.804682650000004),"Clarion Inn, East Old Wears Valley Road, 37863, East Old Wears Valley Road, Pigeon Forge, TN, United States"
POINT EMPTY,
POINT (-83.51704340130838 35.711408250000005),"First United Methodist Church, Parkway, 37738, Parkway, Gatlinburg, TN, United States"
POINT (-83.77304509346965 35.87701225),"Cherokee Health Systems, 10731, Chapman Highway, 37865, Chapman Highway, Seymour, TN, United States"
POINT (-83.5282227 35.8659238),"Sevier County High School, Dolly Parton Parkway, 37862, Dolly Parton Parkway, Sevierville, TN, United States"
POINT (-87.0441612 35.6100815),"520, West 11th Street, 38401, West 11th Street, Columbia, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.3577354 36.3182916),"West Fairview Avenue, 37604, Johnson City, Tennessee, United States"
POINT EMPTY,
POINT (-82.2702947024745 36.4708308),"City of Bluff City Town Hall, Bluff City Highway, 37618, Bluff City Highway, Bluff City, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.4146275 36.1473207),"Erwin City Hall, North Main Avenue, 37650, North Main Avenue, Erwin, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.0695408 36.1916873),"Old Hwy 143, 37687, Roan Mountain, Tennessee, United States"
POINT (-83.0062757 36.4064837),"Hawkins County Courthouse, South Depot Street, 37857, South Depot Street, Rogersville, TN, United States"
POINT (-83.0062757 36.4064837),"Hawkins County Courthouse, South Depot Street, 37857, South Depot Street, Rogersville, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.19840710058685 35.964933),"Remote Medical Services, 229, Hedrick Drive, 37821, Hedrick Drive, Newport, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.9375336018932 35.955396199999996),"East Tennessee Children's Hospital South, 2018, Clinch Avenue, 37916, Clinch Avenue, Knoxville, TN, United States"
POINT (-83.9049139 35.9730653),"Martin Luther King Jr Avenue, 37915, Knoxville, Tennessee, United States"
POINT EMPTY,
POINT (-83.9779601 35.7795271),"Rest Haven Baptist Church, East Watt Street, 37701, East Watt Street, Alcoa, TN, United States"
POINT EMPTY,
POINT (-83.6028713 36.4330754),"Old Hwy 33, 37825, New Tazewell, Tennessee, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.28987396602885 35.0349401),"Chattanooga National Cemetery, 1200, Bailey Avenue, 37404, Bailey Avenue, Chattanooga, TN, United States"
POINT (-85.3002354 35.0461851),"University of Tennessee Chattanooga, McCallie Avenue, 37403, McCallie Avenue, Chattanooga, TN, United States"
POINT (-85.3104289 35.0532877),"300, Broad Street, 37402, Broad Street, Chattanooga, TN, United States"
POINT (-84.11795452234948 36.1169372),"Cherokee Health Systems, 1107, North Charles G Seivers Boulevard, 37716, North Charles G Seivers Boulevard, Clinton, TN, United States"
POINT (-85.28487207888301 35.1284475),"4, Johnson Boulevard, 37415, Johnson Boulevard, Chattanooga, TN, United States"
POINT (-84.4877067 35.4253518),"Englewood Library, Niota Avenue, 37329, Niota Avenue, Englewood, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.3073668 35.347848),"Hunt's Lodge Motorcycle Campground, 68, 37391, Tellico Plains, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.30533881913172 35.04436695),"300, East Martin Luther King Boulevard, 37403, East Martin Luther King Boulevard, Chattanooga, TN, United States"
POINT EMPTY,
POINT (-85.7590041 35.6892954),"Onin Staffing, Sparta Street, 37110, Sparta Street, McMinnville, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.8567239 35.6925755),"East Jackson Avenue, 37381, Spring City, Tennessee, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-86.46011792523583 35.48370885),"U.S. Bank, North Main Street, 37160, North Main Street, Shelbyville, TN, United States"
POINT EMPTY,
POINT (-86.46011792523583 35.48370885),"U.S. Bank, North Main Street, 37160, North Main Street, Shelbyville, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-87.5616674 35.550748),"Lewis Health Center, 617, West Main Street, 38462, West Main Street, Hohenwald, Tennessee, United States"
POINT EMPTY,
POINT (-87.0294814039498 35.615300649999995),"301, East 7th Street, 38401, East 7th Street, Columbia, TN, United States"
POINT (-86.7870145 35.4490956),"Mercy Community Healthcare, 122, East Commerce Street, 37091, East Commerce Street, Lewisburg, TN, United States"
POINT EMPTY,
POINT (-86.91821675263375 35.78700515),"Heritage Middle School, 4803, Columbia Pike, 37179, Columbia Pike, Thompson""s Station, Tennessee, United States"
POINT (-86.694088 35.62417),"South Horton Parkway, 37034, Chapel Hill, Tennessee, United States"
POINT EMPTY,
POINT (-86.8432944130228 35.35618685),"Cornersville High School, 323, South Main Street, 37047, South Main Street, Cornersville, Tennessee, United States"
POINT (-86.6934292 35.627185),"Chapel Hill Fire Department, North Horton Parkway, 37034, North Horton Parkway, Chapel Hill, TN, United States"
POINT (-86.6934292 35.627185),"Chapel Hill Fire Department, North Horton Parkway, 37034, North Horton Parkway, Chapel Hill, TN, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
