geometry,address
POINT (-118.0966803 33.919511),"Studebaker, 90650, Norwalk, California, United States"
POINT (-118.0966803 33.919511),"Studebaker, 90650, Norwalk, California, United States"
POINT EMPTY,
POINT (-117.9454867 33.9316066),"La Habra, 90631, California, United States"
POINT EMPTY,
POINT (-117.8912434 33.965925),"Rowland Heights Loop Trail, 91748, California, United States"
POINT EMPTY,
POINT (-118.0605128 33.9025356),"Firestone Blvd, 90650, Norwalk, California, United States"
POINT (-117.9639173 34.0131773),"Galemont Avenue, 91745, El Monte, California, United States"
POINT (-118.03068 33.9595396),"Laurel Avenue, 90605, Whittier, California, United States"
POINT (-118.122805 34.0133919),"Montebello Glass & Mirror Co., 1918 Whittier Blvd, 90640, 1918 Whittier Blvd, Montebello, CA, United States"
POINT EMPTY,
POINT (-118.0335638 34.0197753),"Administration, 3600, Workman Mill Road, 90601, Workman Mill Road, Whittier, CA, United States"
POINT (-117.97507707341562 33.930963649999995),"201, Oakland Drive, 90631, Oakland Drive, La Habra, CA, United States"
POINT (-118.122805 34.0133919),"Montebello Glass & Mirror Co., 1918 Whittier Blvd, 90640, 1918 Whittier Blvd, Montebello, CA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-117.35454097612457 33.9753443),"Eastside Family Health Center, 1970, University Avenue, 92507, University Avenue, Riverside, CA, United States"
POINT (-117.44047115407997 33.9224228),"3750, Donald Avenue, 92503, Donald Avenue, Riverside, CA, United States"
POINT (-117.44047115407997 33.9224228),"3750, Donald Avenue, 92503, Donald Avenue, Riverside, CA, United States"
POINT (-117.4175057 33.9572744),"Magnolia Avenue, 92504, Riverside, California, United States"
POINT (-117.4175057 33.9572744),"Magnolia Avenue, 92504, Riverside, California, United States"
POINT (-117.26724347072198 33.9159675),"22675, Alessandro Boulevard, 92553, Alessandro Boulevard, Moreno Valley, CA, United States"
POINT (-117.35398119886955 33.9714632),"4243, Dwight Avenue, 92501, Dwight Avenue, Riverside, CA, United States"
POINT (-117.4473773 34.014313),"Granite Hill Drive, 92509, Jurupa Valley, California, United States"
POINT (-117.40252687487924 33.9985355),"Ina Arbuckle Elementary School, 3600, Packard Avenue, 92501, Packard Avenue, Jurupa Valley, CA, United States"
POINT (-117.407787 33.993863000000005),"4020, Fort Drive, 92509, Fort Drive, Jurupa Valley, CA, United States"
POINT (-117.42942023378389 33.920668649999996),"8856, Indiana Avenue, 92503, Indiana Avenue, Riverside, CA, United States"
POINT (-117.35454097612457 33.9753443),"Eastside Family Health Center, 1970, University Avenue, 92507, University Avenue, Riverside, CA, United States"
POINT (-117.3525218749461 33.9494476),"1971, Benedict Avenue, 92507, Benedict Avenue, Riverside, CA, United States"
POINT (-117.37503374680705 34.00283915),"4371, Latham Street, 92501, Latham Street, Riverside, CA, United States"
POINT (-117.45476686971831 33.979899),"5960, Campero Drive, 92509, Campero Drive, Jurupa Valley, CA, United States"
POINT EMPTY,
POINT (-117.5306587 33.9853887),"Lucretia Avenue, 91752, Jurupa Valley, California, United States"
POINT (-117.4472537 34.0167615),"Garnet Ridge Rd, 92509, Jurupa Valley, California, United States"
POINT (-117.4221993 33.9845569),"Riverview Drive, 92509, Jurupa Valley, California, United States"
POINT (-117.2293343 33.7765234),"10th Street, 92571, Perris, California, United States"
POINT EMPTY,
POINT (-117.1578126 33.9175171),"Moreno, 92555, Moreno Valley, California, United States"
POINT (-117.1540298 33.910111),"Cactus Avenue, 92555, Moreno Valley, California, United States"
POINT (-117.2519466 33.7865038),"San Jacinto Avenue, 92570, Perris, California, United States"
POINT (-117.2155123 33.7866285),"East San Jacinto Avenue, 92571, Perris, California, United States"
POINT (-117.40210057066813 33.947809649999996),"4544, Granada Avenue, 92504, Granada Avenue, Riverside, CA, United States"
POINT EMPTY,
POINT (-117.1578126 33.9175171),"Moreno, 92555, Moreno Valley, California, United States"
POINT (-117.33241866766681 33.8876375),"Bakers, Van Buren Blvd, 92508, Van Buren Blvd, Riverside, CA, United States"
POINT (-117.47629430939567 33.9254599),"10368, Wells Avenue, 92505, Wells Avenue, Riverside, CA, United States"
POINT (-117.81018120497512 33.7779763),"4010, East Greenwood Avenue, 92869, East Greenwood Avenue, Orange, CA, United States"
POINT (-117.71297444321496 33.636267950000004),"22481, Aspan Street, 92630, Aspan Street, Lake Forest, California, United States"
POINT (-117.80224160342323 33.740150799999995),"13152, Brittany Woods Drive, 92780, Brittany Woods Drive, Tustin, CA, United States"
POINT (-117.83224177172448 33.71552665),"Orange County Rescue Mission, 1, Hope Drive, 92782, Hope Drive, Tustin, CA, United States"
POINT (-117.82577135038498 33.74392775),"Tustin Area Senior Center, 200, South C Street, 92780, South C Street, Tustin, CA, United States"
POINT (-117.83224177172448 33.71552665),"Orange County Rescue Mission, 1, Hope Drive, 92782, Hope Drive, Tustin, CA, United States"
POINT (-117.83224177172448 33.71552665),"Orange County Rescue Mission, 1, Hope Drive, 92782, Hope Drive, Tustin, CA, United States"
POINT (-117.97015178490994 33.8456302),"1000, North Cambria Place, 92801, North Cambria Place, Anaheim, CA, United States"
POINT (-117.67179283064934 33.596994949999996),"Mission Viejo High School, San Diego Freeway, 92691, San Diego Freeway, Mission Viejo, California, United States"
POINT (-117.83281728584683 33.8154998),"Outback Self-Storage, 1934, East Taft Avenue, 92865, East Taft Avenue, Orange, CA, United States"
POINT (-117.67179283064934 33.596994949999996),"Mission Viejo High School, San Diego Freeway, 92691, San Diego Freeway, Mission Viejo, California, United States"
POINT (-117.67179283064934 33.596994949999996),"Mission Viejo High School, San Diego Freeway, 92691, San Diego Freeway, Mission Viejo, California, United States"
POINT (-117.67179283064934 33.596994949999996),"Mission Viejo High School, San Diego Freeway, 92691, San Diego Freeway, Mission Viejo, California, United States"
POINT (-117.83971456638373 33.74058235),"1, Buena Vista, 92780, Buena Vista, Tustin, CA, United States"
POINT EMPTY,
POINT (-116.38682883111669 33.73246665),"College of the Desert, 43500, Monterey Avenue, 92260, Monterey Avenue, Palm Desert, CA, United States"
POINT (-117.1319649 33.818081),"Lakeview Avenue, 92567, Nuevo, California, United States"
POINT (-117.3399361 33.6883427),"North Elsinore, 92330, Lake Elsinore, California, United States"
POINT EMPTY,
POINT (-116.51155435505554 33.82397795),"Palm Springs City Hall, North Civic Drive, 92262, North Civic Drive, Palm Springs, CA, United States"
POINT (-117.5364602 33.9249694),"2945, Hillside Avenue, 92860, Hillside Avenue, Norco, CA, United States"
POINT (-117.5364602 33.9249694),"2945, Hillside Avenue, 92860, Hillside Avenue, Norco, CA, United States"
POINT (-116.528066 33.865134),"North Sunrise Way, 92262, Palm Springs, California, United States"
POINT (-116.51155435505554 33.82397795),"Palm Springs City Hall, North Civic Drive, 92262, North Civic Drive, Palm Springs, CA, United States"
POINT (-116.51155435505554 33.82397795),"Palm Springs City Hall, North Civic Drive, 92262, North Civic Drive, Palm Springs, CA, United States"
POINT (-116.51155435505554 33.82397795),"Palm Springs City Hall, North Civic Drive, 92262, North Civic Drive, Palm Springs, CA, United States"
POINT (-117.5628386 33.8739452),"South Howard Street, 92879, Corona, California, United States"
POINT (-117.1920228 33.7105827),"Neighborhood Healthcare ~ Menifee, 26926, Cherry Hills Boulevard, 92586, Cherry Hills Boulevard, Sun City, California, United States"
POINT (-117.1920228 33.7105827),"Neighborhood Healthcare ~ Menifee, 26926, Cherry Hills Boulevard, 92586, Cherry Hills Boulevard, Sun City, California, United States"
POINT (-79.00118826767635 43.9429854106004),"5942, Coronation Road, L1M 1G7, Coronation Road, Whitby, Ontario, Canada"
POINT (-117.30283090147651 33.65442415),"Lake Elsinore Diamond Stadium, Pete Lehr Drive, 92532, Pete Lehr Drive, Lake Elsinore, California, United States"
POINT (-116.5152638 33.8203948),"191, Vibe Way, 92262, Vibe Way, Palm Springs, CA, United States"
POINT (-116.51155435505554 33.82397795),"Palm Springs City Hall, North Civic Drive, 92262, North Civic Drive, Palm Springs, CA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-117.6632948 33.8756032),"105, Mountainside, 92880, Mountainside, Corona, California, United States"
POINT (-117.6625202 33.87651),"113, Mountainside, 92880, Mountainside, Corona, California, United States"
POINT (-117.5818533 33.8840245),"Speedway, 111, North Lincoln Avenue, 92882, North Lincoln Avenue, Corona, CA, United States"
POINT EMPTY,
POINT (-118.2432856 33.9741588),"Florence, Graham Avenue, 90001, Graham Avenue, Firestone Park, California, United States"
POINT (-118.2174534 33.9892056),"East Slauson Avenue, 90040, Huntington Park, California, United States"
POINT (-118.2120343 33.9827043),"Huntington Park, 90255, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.2120343 33.9827043),"Huntington Park, 90255, California, United States"
POINT (-118.16478164315889 33.763479849999996),"Long Beach Museum of Art, East Ocean Boulevard, 90814, East Ocean Boulevard, Long Beach, California, United States"
POINT (-118.1850334 33.7783771),"Atlantic Avenue, 90813, Long Beach, California, United States"
POINT (-118.1850334 33.7783771),"Atlantic Avenue, 90813, Long Beach, California, United States"
POINT (-118.19082874479344 33.76468345),"Long Beach Convention Center, E Ocean Boulevard, 90802, E Ocean Boulevard, Long Beach, CA, United States"
POINT (-118.26134413225881 34.03939855),"AT&T Center, 1150, South Olive Street, 90015, South Olive Street, Los Angeles, California, United States"
POINT (-118.26134413225881 34.03939855),"AT&T Center, 1150, South Olive Street, 90015, South Olive Street, Los Angeles, California, United States"
POINT (-118.1853308 33.8673673),"Atlantic Avenue, 90805, Long Beach, California, United States"
POINT (-118.2236371 33.7937013),"San Gabriel Avenue, 90810, Long Beach, California, United States"
POINT (-118.1863677 33.7658204),"Linden Avenue, 90813, Long Beach, California, United States"
POINT (-118.21662571588507 33.82632375),"Caltrans Long Beach Maintenance Station, 22101 Santa Fe Avenue, 90810, 22101 Santa Fe Avenue, Carson, California, United States"
POINT (-118.1923927 33.7700551),"Pine Avenue, 90813, Long Beach, California, United States"
POINT (-118.1080889 33.8221701),"Palo Verde Avenue, 90808, Long Beach, California, United States"
POINT (-118.1893846 33.7819667),"Anaheim Street, Long Beach Boulevard, 90813, Long Beach Boulevard, Long Beach, CA, United States"
POINT (-118.16478164315889 33.763479849999996),"Long Beach Museum of Art, East Ocean Boulevard, 90814, East Ocean Boulevard, Long Beach, California, United States"
POINT (-118.16478164315889 33.763479849999996),"Long Beach Museum of Art, East Ocean Boulevard, 90814, East Ocean Boulevard, Long Beach, California, United States"
POINT (114.09380006700738 22.3679277),"海濤花園 Long Beach Gardens, 103, 青山公路 – 汀九段 Castle Peak Road - Ting Kau, 青山公路 – 汀九段 Castle Peak Road - Ting Kau, 荃灣區 Tsuen Wan District, 香港 Hong Kong, 中国"
POINT (-118.16478164315889 33.763479849999996),"Long Beach Museum of Art, East Ocean Boulevard, 90814, East Ocean Boulevard, Long Beach, California, United States"
POINT (-118.1777888 33.7831323),"Alamitos Avenue, 90813, Long Beach, California, United States"
POINT (-118.19264139240894 33.76847685),"First National Bank of Long Beach, 101, Pine Avenue, 90802, Pine Avenue, Long Beach, CA, United States"
POINT (-118.16478164315889 33.763479849999996),"Long Beach Museum of Art, East Ocean Boulevard, 90814, East Ocean Boulevard, Long Beach, California, United States"
POINT (-118.2120343 33.9827043),"Huntington Park, 90255, California, United States"
POINT (-118.163659 33.9542719),"Eastern / Garfield, Eastern Avenue, 90201, Eastern Avenue, Bell Gardens, California, United States"
POINT (-118.1670318 33.9768623),"Agra Street, 90201, Bell Gardens, California, United States"
POINT (-118.149375 33.9969397),"Popular, 6001, Washington Blvd, 90040, Washington Blvd, Commerce, CA, United States"
POINT (-118.1168731 33.9113354),"Woodruff Avenue, 90242, Downey, California, United States"
POINT (-118.2226476 33.989208),"Seville Avenue, 90255, Huntington Park, California, United States"
POINT (-118.2226476 33.989208),"Seville Avenue, 90255, Huntington Park, California, United States"
POINT (-118.2226476 33.989208),"Seville Avenue, 90255, Huntington Park, California, United States"
POINT (-118.1629817 33.9697456),"Ajax Avenue, 90201, Bell Gardens, California, United States"
POINT (-65.4217151682775 44.80170754506817),"6418, Highway 1, B0S 1A0, Highway 1, Belleisle, Nova Scotia, Canada"
POINT (-118.1618989 33.9676007),"Florence Avenue, 90201, Bell Gardens, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.2032587 33.9719812),"East Florence Avenue, 90255, Huntington Park, California, United States"
POINT (-118.2236371 33.7937013),"San Gabriel Avenue, 90810, Long Beach, California, United States"
POINT (-118.1874009 33.96761),"Atlantic Avenue, 90201, Cudahy, California, United States"
POINT (-118.2345365 33.9769155),"Saturn Avenue, 90255, Huntington Park, California, United States"
POINT (-118.2303038 33.987159),"Santa Fe Avenue, 90255, Huntington Park, California, United States"
POINT (-118.1793341 33.9624945),"Elizabeth Street, 90201, Cudahy, California, United States"
POINT (-118.1893846 33.7819667),"Anaheim Street, Long Beach Boulevard, 90813, Long Beach Boulevard, Long Beach, CA, United States"
POINT (-118.13765484999999 33.7929064),"4800, E Los Coyotes Diagonal, 90815, E Los Coyotes Diagonal, Long Beach, California, United States"
POINT (-118.13765484999999 33.7929064),"4800, E Los Coyotes Diagonal, 90815, E Los Coyotes Diagonal, Long Beach, California, United States"
POINT (-118.13765484999999 33.7929064),"4800, E Los Coyotes Diagonal, 90815, E Los Coyotes Diagonal, Long Beach, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.2225384 33.979276),"Zoe Avenue, 90255, Huntington Park, California, United States"
POINT (-118.1711193 33.9764883),"East Gage Avenue, 90201, Bell, California, United States"
POINT (-118.19082874479344 33.76468345),"Long Beach Convention Center, E Ocean Boulevard, 90802, E Ocean Boulevard, Long Beach, CA, United States"
POINT EMPTY,
POINT (-118.2625039 33.9458003),"East Century Boulevard Frontage Road, 90002, Los Angeles, California, United States"
POINT (-118.3607786 33.9163955),"West El Segundo Boulevard, 90250, Hawthorne, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.44685070595054 34.070877749999994),"University of California, Los Angeles, Charles E. Young Drive South, 90095, Charles E. Young Drive South, Los Angeles, California, United States"
POINT (-118.22065611731942 33.87511375),"Crystal Casino & Hotel, 123, East Artesia Boulevard, 90220, East Artesia Boulevard, Compton, CA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.3569681 33.938178),"South Firmona Avenue, 90304, Inglewood, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-118.28802864848308 34.0139923),"Los Angeles Memorial Coliseum, Exposition Park Drive, 90037, Exposition Park Drive, Los Angeles, California, United States"
POINT (-118.32373640266964 33.82270715),"2321, Santa Fe Avenue, 90501, Santa Fe Avenue, Torrance, CA, United States"
POINT (-118.2881295 33.9602923),"Manchester Manor Convalescent Hospital, 837, West Manchester Boulevard, 90044, West Manchester Boulevard, Los Angeles, California, United States"
POINT EMPTY,
POINT (-118.21146067255978 33.8775962),"Compton College, 1111, East Artesia Boulevard, 90221, East Artesia Boulevard, Compton, California, United States"
POINT (-118.18313088170586 33.89295235),"Dominguez High School, 15301, South San Jose Avenue, 90221, South San Jose Avenue, Compton, CA, United States"
POINT (-118.2375718 33.8964599),"North Wilmington Avenue, 90222, Compton, California, United States"
