geometry,address
POINT (-97.4967957 25.9801717),"Alton Gloor & Stagecoach, East Alton Gloor Boulevard, 78526, East Alton Gloor Boulevard, Brownsville, TX, United States"
POINT (-97.66749417741352 26.171931100000002),"Su Clinica Familiar, 1706, Treasure Hills Boulevard, 78550, Treasure Hills Boulevard, Harlingen, TX, United States"
POINT EMPTY,
POINT (-97.8292849 26.2581017),"Santa Rosa Fire Department, Santa Cruz Avenue, 78593, Santa Cruz Avenue, Santa Rosa, TX, United States"
POINT (-97.827317 26.255115),"La Feria Avenue, 78593, Santa Rosa, Texas, United States"
POINT (-98.71261806804847 29.44320685),"1203, Creek Meadow, 78253, Creek Meadow, San Antonio, TX, United States"
POINT EMPTY,
POINT (-98.4861099486702 29.42572645),"The Alamo, 300, Alamo Plaza, 78205, Alamo Plaza, San Antonio, TX, United States"
POINT (-97.95013505 29.8874296),"Adamson ROTC (ADAM), 101, Lueders Court, 78666, Lueders Court, San Marcos, TX, United States"
POINT (-98.48509552164427 29.425122299999998),"The Crockett, 320, Bonham, 78205, Bonham, San Antonio, TX, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-98.4780456 29.4193459),"San Antonio, Hoefgen Avenue, 78205, Hoefgen Avenue, San Antonio, TX, United States"
POINT (-98.4780456 29.4193459),"San Antonio, Hoefgen Avenue, 78205, Hoefgen Avenue, San Antonio, TX, United States"
POINT (-98.4780456 29.4193459),"San Antonio, Hoefgen Avenue, 78205, Hoefgen Avenue, San Antonio, TX, United States"
POINT (-98.4861099486702 29.42572645),"The Alamo, 300, Alamo Plaza, 78205, Alamo Plaza, San Antonio, TX, United States"
POINT (-97.7006275 30.273608),"3000, Oak Springs Drive, 78721, Oak Springs Drive, Austin, TX, United States"
POINT (-97.575641 30.3450503),"East US Highway 290, 78653, Manor, Texas, United States"
POINT (-97.6224708 30.281745700000002),"Community Market/Topper Health Resource Center, 9301, Hog Eye Road, 78724, Hog Eye Road, Austin, TX, United States"
POINT (-101.9472397 21.3553886),"71, Calle Ébano, 47460, Calle Ébano, Lagos de Moreno, Jalisco, México"
POINT (-96.1210115 33.112851000000006),"3606, Austin Avenue, 75402, Austin Avenue, Greenville, TX, United States"
POINT (-97.758916 30.337129),"5514, Parkcrest Drive, 78731, Parkcrest Drive, Austin, TX, United States"
POINT EMPTY,
POINT (-97.72757497712553 30.259543),"211, Comal Street, 78702, Comal Street, Austin, TX, United States"
POINT EMPTY,
POINT (-97.63561760961151 30.3004742),"7201, Colony Loop Drive, 78724, Colony Loop Drive, Austin, Texas, United States"
POINT (-97.8525250411056 30.200085),"4230, Iriona Bend, 78749, Iriona Bend, Austin, TX, United States"
POINT (-97.710041 30.214757),"2901, Montopolis Drive, 78741, Montopolis Drive, Austin, TX, United States"
POINT (-97.695876 30.29413),"2913, Zach Scott Street, 78723, Zach Scott Street, Austin, TX, United States"
POINT EMPTY,
POINT (-97.56001297989292 30.3412165),"302, West Parsons Street, 78653, West Parsons Street, Manor, TX, United States"
POINT (-97.77315549085873 30.134052699999998),"Rinard Creek Greenbelt, 10625 1/2, Bradshaw Road, 78747, Bradshaw Road, Austin, TX, United States"
POINT (-97.695876 30.29413),"2913, Zach Scott Street, 78723, Zach Scott Street, Austin, TX, United States"
POINT EMPTY,
POINT (-95.41049079968815 29.80908035),"2505, North Shepherd Drive, 77008, North Shepherd Drive, Houston, TX, United States"
POINT (-94.6705793 29.7742303),"North Ross Sterling Avenue, 77514, Anahuac, Texas, United States"
POINT (-94.88763757763317 30.044917400000003),"Subway, 101, US 90, 77535, US 90, Dayton, TX, United States"
POINT (-94.6705793 29.7742303),"North Ross Sterling Avenue, 77514, Anahuac, Texas, United States"
POINT (-94.8660171 29.8572531),"Barbers Hill-Mont Belvieu Museum, Eagle Drive, 77523, Eagle Drive, Mont Belvieu, TX, United States"
POINT (-93.8910565 30.6684798),"County Road 561, 75956, Texas, United States"
POINT (-93.8910565 30.6684798),"County Road 561, 75956, Texas, United States"
POINT (-95.0838503 30.3435505),"North William Barnett Avenue, 77327, Cleveland, Texas, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-95.0771342 30.3442543),"Cleveland Police Department, Peach Street, 77327, Peach Street, Cleveland, TX, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-95.1235 29.6981),"City of Deer Park Fire Department, Center Street, 77536, Center Street, Deer Park, TX, United States"
POINT EMPTY,
POINT (-94.9916674397466 29.737733),"400, TX 146 Frontage Road, 77520, TX 146 Frontage Road, Baytown, TX, United States"
POINT (-94.81761 29.8167436),"302, Welton Road, 77523, Welton Road, Baytown, TX, United States"
POINT (-95.20689243408376 29.639525499999998),"YES Prep Southeast, 353, Crenshaw Road, 77034, Crenshaw Road, Houston, TX, United States"
POINT EMPTY,
POINT (-95.38108168584958 29.75346655),"Lost & Found, 160, West Gray Street, 77019, West Gray Street, Houston, TX, United States"
POINT (-94.1268471 30.086046),"Beaumont YMCA, Interstate 10 E, 77702, Interstate 10 E, Beaumont, TX, United States"
POINT (-97.737915 30.283666),"100, East 21st Street, 78705, East 21st Street, Austin, TX, United States"
POINT (-97.7674191 30.2241986),"Bender Bar & Grill, 321 W Ben White Blvd #300, 78704, 321 W Ben White Blvd #300, Austin, TX, United States"
POINT (-97.60002088099478 30.377926000000002),"6704, Routenburn Street, 78754, Routenburn Street, Austin, TX, United States"
POINT (-97.8020624826843 30.199374900000002),"Mision San Francisco Austin, 7000, Woodhue Drive, 78745, Woodhue Drive, Austin, TX, United States"
POINT EMPTY,
POINT (-97.7408289 30.3334217),"Kids N Cats Unique Gifts, 5732, Burnet Road, 78756, Burnet Road, Austin, TX, United States"
POINT EMPTY,
POINT (-97.73935317788353 30.286058349999998),"Main Building, 110, Inner Campus Drive, 78705, Inner Campus Drive, Austin, TX, United States"
POINT EMPTY,
POINT (-97.716789 30.326736),"105, Denson Drive, 78752, Denson Drive, Austin, TX, United States"
POINT (-97.6986162 30.3241096),"1101 Camino La Costa/La Posada, Camino La Costa, 78752, Camino La Costa, Austin, Texas, United States"
POINT (-97.74032349978037 30.28619365),"Peter T. Flawn Academic Center, 2304, Whitis Avenue, 78712, Whitis Avenue, Austin, TX, United States"
POINT (-97.850123 30.314299),"100, Lowell Lane North, 78733, Lowell Lane North, Austin, TX, United States"
POINT (-97.69403930769231 30.385697999999998),"North Central Health Center, 1210, West Braker Lane, 78758, West Braker Lane, Austin, TX, United States"
POINT (-97.78948669510582 30.22878),"Sunrise Community Church, 4430, Menchaca Road, 78745, Menchaca Road, Austin, TX, United States"
POINT (-97.77882601249999 30.2270235),"1221, West Ben White Boulevard, 78745, West Ben White Boulevard, Austin, Texas, United States"
POINT (-97.73458946956521 30.298373),"3401, Speedway, 78751, Speedway, Austin, TX, United States"
POINT EMPTY,
