geometry,address
POINT (-118.1511343 34.1775836),"ChapCare Fair Oaks, 1855, North Fair Oaks Avenue, 91103, North Fair Oaks Avenue, Pasadena, California, United States"
POINT (-118.11673880000001 34.1734604),"1595, North Oxford Avenue, 91104, North Oxford Avenue, Pasadena, California, United States"
POINT (-118.15037204660706 34.1785065),"1888, North Fair Oaks Avenue, 91001, North Fair Oaks Avenue, Pasadena, California, United States"
POINT (-118.0611387 34.1314509),"Metro 79, 264;Foothill Transit 187, Huntington Drive, 91007, Huntington Drive, Arcadia, California, United States"
POINT (-118.1522085 34.1554903),"West Peoria Street, 91103, Pasadena, California, United States"
POINT (-118.14546650991008 34.14807355000001),"Centennial Place, 235, E Holly St, 91101, E Holly St, Pasadena, CA, United States"
POINT (-118.15274673489796 34.1455261),"Steve Madden, 106, West Colorado Boulevard, 91105, West Colorado Boulevard, Pasadena, CA, United States"
POINT (-118.143086 34.0609586),"Monterey Pass Access, 91754, Monterey Park, California, United States"
POINT (-118.143086 34.0609586),"Monterey Pass Access, 91754, Monterey Park, California, United States"
POINT (-118.1009126 34.0603641),"Newmark Avenue, 91770, Rosemead, California, United States"
POINT (-118.0727175 34.062642),"Garvey Avenue, 91770, Rosemead, California, United States"
POINT (-118.08264942404071 34.11726715),"East San Gabriel, 91775, El Monte, California, United States"
POINT (-118.14751239558586 34.1691524),"151, East Washington Boulevard, 91103, East Washington Boulevard, Pasadena, California, United States"
POINT (-118.16220020181868 34.174520799999996),"1620, Forest Avenue, 91109, Forest Avenue, Pasadena, California, United States"
POINT (-118.14249684637768 34.1423902),"Pasadena Masonic Temple, 200, S Euclid Ave, 91101-2423, S Euclid Ave, Pasadena, CA, United States"
POINT (-118.143086 34.0609586),"Monterey Pass Access, 91754, Monterey Park, California, United States"
POINT (-118.1227111 34.0845635),"Buddhist Tzu Chi Medicial Center, 1000, South Garfield Avenue, 91801, South Garfield Avenue, Alhambra, California, United States"
POINT (-118.143086 34.0609586),"Monterey Pass Access, 91754, Monterey Park, California, United States"
POINT (-118.1338718 34.0580709),"Jim's Bakery 金獅餅家, 400 ste 200, Atlantic Boulevard, 91754, Atlantic Boulevard, Monterey Park, CA, United States"
POINT (-118.143086 34.0609586),"Monterey Pass Access, 91754, Monterey Park, California, United States"
POINT (-118.143086 34.0609586),"Monterey Pass Access, 91754, Monterey Park, California, United States"
POINT EMPTY,
POINT (-118.3691738 34.15626),"Blade, Lankershim Boulevard, 91602, Lankershim Boulevard, North Hollywood, CA, United States"
POINT (-118.3691738 34.15626),"Blade, Lankershim Boulevard, 91602, Lankershim Boulevard, North Hollywood, CA, United States"
POINT (-118.3747521 34.1649502),"North Hollywood, 91601, Los Angeles, California, United States"
POINT (-118.4453745 34.2242902),"Panorama City, 91402, Los Angeles, California, United States"
POINT (-118.4453745 34.2242902),"Panorama City, 91402, Los Angeles, California, United States"
POINT (-118.4453745 34.2242902),"Panorama City, 91402, Los Angeles, California, United States"
POINT (-118.4670285 34.2572249),"Mission Hills, 91345, Los Angeles, California, United States"
POINT (-118.4453745 34.2242902),"Panorama City, 91402, Los Angeles, California, United States"
POINT (-118.4422061 34.2968373),"Hubbard Street, 91340, Los Angeles, California, United States"
POINT (-118.4422061 34.2968373),"Hubbard Street, 91340, Los Angeles, California, United States"
POINT (-118.4127642079074 34.186982650000004),"Cinemark North Hollywood, Victory Boulevard, 91605, Victory Boulevard, Los Angeles, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.4453745 34.2242902),"Panorama City, 91402, Los Angeles, California, United States"
POINT EMPTY,
POINT (-118.446697 34.2112682),"Van Nuys, Arminta Street, 91402, Arminta Street, Panorama City, CA, United States"
POINT EMPTY,
POINT (-118.4665664 34.2295841),"Parthenia Place, 91343, Los Angeles, California, United States"
POINT (-118.3691738 34.15626),"Blade, Lankershim Boulevard, 91602, Lankershim Boulevard, North Hollywood, CA, United States"
POINT (-118.4189764078925 34.31486085),"Los Angeles Mission College, 13356, Eldridge Avenue, 91342, Eldridge Avenue, Sylmar, CA, United States"
POINT (-118.4048 34.2708177),"Gain Street, 91331, Los Angeles, California, United States"
POINT (-65.76810042346938 -28.477448067346938),"1326, Avellaneda y Tula, 4700, Avellaneda y Tula, San Fernando del Valle de Catamarca, Catamarca, Argentina"
POINT (-65.76728908571428 -28.475729608163267),"1328, Avenida Güemes Este, K4700, Avenida Güemes Este, San Fernando del Valle de Catamarca, Catamarca, Argentina"
POINT EMPTY,
POINT EMPTY,
POINT (-118.4484811 34.1804911),"Van Nuys, Metro G Line Bikeway, 91401, Metro G Line Bikeway, Van Nuys, CA, United States"
POINT (-118.437652 34.28497),"San Fernando, 91340, California, United States"
POINT EMPTY,
POINT (-118.3746582 34.2157106),"Fair Avenue, 91352, Los Angeles, California, United States"
POINT (-118.3691738 34.15626),"Blade, Lankershim Boulevard, 91602, Lankershim Boulevard, North Hollywood, CA, United States"
POINT (-118.4486675 34.1866193),"Van Nuys, 91411, Los Angeles, California, United States"
POINT (-118.4484811 34.1804911),"Van Nuys, Metro G Line Bikeway, 91401, Metro G Line Bikeway, Van Nuys, CA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.4484811 34.1804911),"Van Nuys, Metro G Line Bikeway, 91401, Metro G Line Bikeway, Van Nuys, CA, United States"
POINT (-118.44467873498769 34.2762544),"San Fernando Hospital, 732, Mott Street, 91340, Mott Street, San Fernando, California, United States"
POINT (-118.4670285 34.2572249),"Mission Hills, 91345, Los Angeles, California, United States"
POINT (-118.4608555 34.189502),"Haynes Street, 91411, Los Angeles, California, United States"
POINT (-122.4731842 49.1657402),"Glen Valley, V2W 1V0, Langley Township, British Columbia, Canada"
POINT (-118.4134218 34.1743837),"North Coldwater Canyon Avenue, 91607, Los Angeles, California, United States"
POINT (-118.4670285 34.2572249),"Mission Hills, 91345, Los Angeles, California, United States"
POINT EMPTY,
POINT (-118.4665664 34.2295841),"Parthenia Place, 91343, Los Angeles, California, United States"
POINT (-118.31223678813603 34.18347115),"Burbank Town Center Mall, North San Fernando Boulevard, 91502, North San Fernando Boulevard, Burbank, California, United States"
POINT (-118.3142106 34.1873045),"Burbank High School, 3rd Street, 91502, 3rd Street, Burbank, California, United States"
POINT (-118.249289575 34.132835400000005),"519, East Palmer Avenue, 91205, East Palmer Avenue, Glendale, CA, United States"
POINT (-118.3181456 34.1800432),"146 Unit 101, W Cypress St, 91502, W Cypress St, Burbank, California, United States"
POINT EMPTY,
POINT (-118.2552683 34.1502559),"Cosiani, 307, North Brand Boulevard, 91203, North Brand Boulevard, Glendale, CA, United States"
POINT EMPTY,
POINT (-118.2449067 34.1512698),"350, North Glendale Avenue, 91205, North Glendale Avenue, Glendale, CA, United States"
POINT (-118.24464860700257 34.144815),"Glendale Heritage Garden, 141, South Cedar Street, 91205, South Cedar Street, Glendale, CA, United States"
POINT (-118.264299 34.1428746),"South Pacific Avenue, 91204, Glendale, California, United States"
POINT (-118.29008014420512 34.0976912),"Children's Hospital Los Angeles, 4650, Sunset Boulevard, 90029, Sunset Boulevard, Los Angeles, CA, United States"
POINT (-118.35893758036599 34.063736199999994),"Los Angeles County Museum of Art, South Ogden Drive, 90036, South Ogden Drive, Los Angeles, California, United States"
POINT (-118.24780750292649 34.05047545),"Bradbury Building, 300-310, South Broadway, 90013, South Broadway, Los Angeles, CA, United States"
POINT (-118.2901511 34.1144705),"Hillhurst Avenue, 90027, Los Angeles, California, United States"
POINT (-118.27690246013033 34.1088714),"John Marshall High School, 3939, Tracy Street, 90027, Tracy Street, Los Angeles, CA, United States"
POINT (-118.1595389 34.1647756),"Lincoln Avenue, 91103, Pasadena, California, United States"
POINT (-118.430254 34.0468546),"West Los Angeles, 90067, Los Angeles, California, United States"
POINT (-118.2357101961876 34.149829249999996),"Royal Oaks Convalescent Hospital, 250, North Verdugo Road, 91206, North Verdugo Road, Glendale, CA, United States"
POINT EMPTY,
POINT (-118.29338788864592 34.086345449999996),"Los Angeles City College, 855, Vermont Avenue, 90029, Vermont Avenue, Los Angeles, CA, United States"
POINT (-118.3418479 34.1016624),"Walk of Fame, North Sycamore Avenue, 90028, North Sycamore Avenue, Los Angeles, California, United States"
POINT (-118.3418479 34.1016624),"Walk of Fame, North Sycamore Avenue, 90028, North Sycamore Avenue, Los Angeles, California, United States"
POINT (-118.3724357 34.0650459),"San Vicente Blvd East Frontage Road, 90048, Los Angeles, California, United States"
POINT (-118.41547065829293 34.027432250000004),"Le Lycée Français de Los Angeles, Malcolm Avenue, 90034, Malcolm Avenue, Los Angeles, California, United States"
POINT (-118.30806793380683 34.102316900000005),"5411, Hollywood Boulevard, 90027, Hollywood Boulevard, Los Angeles, California, United States"
POINT (-118.30806793380683 34.102316900000005),"5411, Hollywood Boulevard, 90027, Hollywood Boulevard, Los Angeles, California, United States"
POINT (-118.320794 34.0996942),"Selma Avenue, 90028, Los Angeles, California, United States"
POINT (-118.3327632 34.1005628),"Los Angeles LGBT Center, 1625, Schrader Boulevard, 90028, Schrader Boulevard, Los Angeles, CA, United States"
POINT (-118.3776918 34.0886541),"Santa Monica Boulevard, 90069, West Hollywood, California, United States"
POINT (-118.3285435 34.0933636),"6353, La Mirada Avenue, 90028, La Mirada Avenue, Los Angeles, California, United States"
POINT (-118.35991473724741 34.08181435),"Fairfax Senior High School, Melrose Avenue, 90046, Melrose Avenue, Los Angeles, California, United States"
POINT (-118.44685070595054 34.070877749999994),"University of California, Los Angeles, Charles E. Young Drive South, 90095, Charles E. Young Drive South, Los Angeles, California, United States"
POINT (-118.2558461 34.1265603),"West Eulalia Street, 91204, Glendale, California, United States"
POINT (-118.3181159 34.1251579),"Beachwood Drive, 90068, Los Angeles, California, United States"
POINT (-118.3418479 34.1016624),"Walk of Fame, North Sycamore Avenue, 90028, North Sycamore Avenue, Los Angeles, California, United States"
POINT (-118.2591731 34.1235724),"Glendale, 440, West Cerritos Avenue, 90039, West Cerritos Avenue, Glendale, CA, United States"
POINT (-118.3327632 34.1005628),"Los Angeles LGBT Center, 1625, Schrader Boulevard, 90028, Schrader Boulevard, Los Angeles, CA, United States"
POINT (-118.33270280010669 34.0928789),"1207, N Zachary Lane, 90038, N Zachary Lane, Los Angeles, CA, United States"
POINT (-118.321875 34.1015716),"Hollywood & Gower, Hollywood Blvd, 90028, Hollywood Blvd, Los Angeles, CA, United States"
POINT (-118.3724357 34.0650459),"San Vicente Blvd East Frontage Road, 90048, Los Angeles, California, United States"
POINT (-118.334179 34.0834844),"Melrose Avenue, 90038, Los Angeles, California, United States"
POINT (-118.329523 34.0980031),"Hollywood, 90028, Los Angeles, California, United States"
POINT (-118.43809582736824 34.0484139),"1830, Kelton Avenue, 90025, Kelton Avenue, Los Angeles, CA, United States"
POINT (-118.3289761777635 34.101338600000005),"6368, Hollywood Boulevard, 90028, Hollywood Boulevard, Los Angeles, CA, United States"
POINT (-118.430254 34.0468546),"West Los Angeles, 90067, Los Angeles, California, United States"
POINT (-118.3418479 34.1016624),"Walk of Fame, North Sycamore Avenue, 90028, North Sycamore Avenue, Los Angeles, California, United States"
POINT (-118.024135 34.072311),"Big 5 Sporting Goods, 3600, Peck Road, 91731, Peck Road, El Monte, CA, United States"
POINT (-117.9362719 34.0721921),"Sunset Avenue, 91790, West Covina, California, United States"
